Cat_id,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Temperature,Humidity,Wind_Speed,C_Rain
Scabbers,Week1,Day5,3,46,2431,403,48,227,0,443,2,18.4,65,0,0
Scabbers,Week1,Day5,4,89,1351,1365,154,218,7,412,4,18.4,64,0,0
Scabbers,Week1,Day5,5,1,2198,1306,56,33,0,6,0,18.2,63,0.4,0
Scabbers,Week1,Day5,6,2,2732,744,63,35,0,23,1,18,64,0,0
Scabbers,Week1,Day5,7,54,1959,973,462,98,0,49,5,18.5,60,0,0
Scabbers,Week1,Day5,8,24,1683,1579,103,113,0,98,0,19.6,54,0,0
Scabbers,Week1,Day5,9,140,157,2210,399,547,0,144,3,23.9,52,0.4,0.2
Scabbers,Week1,Day5,10,60,3,2967,331,214,0,17,8,23.9,55,0.4,0
Scabbers,Week1,Day5,11,37,816,2136,334,196,14,58,9,23.5,49,0.4,0
Scabbers,Week1,Day5,12,95,130,2324,326,440,0,284,1,25.1,51,0.9,0
Scabbers,Week1,Day5,13,46,75,3019,167,203,0,90,0,26.7,47,0.9,0
Scabbers,Week1,Day5,14,21,1601,1749,92,124,0,13,0,27.4,48,0.9,0
Scabbers,Week1,Day5,15,16,2007,1442,46,89,0,0,0,27.1,50,0.9,0
Scabbers,Week1,Day5,16,46,827,2241,189,211,0,80,6,27.3,49,2.2,0
Scabbers,Week1,Day5,17,0,3254,256,49,30,0,11,0,24.9,54,2.7,0
Scabbers,Week1,Day5,18,60,1850,1205,243,123,3,108,8,22.3,57,2.2,0
Scabbers,Week1,Day5,19,129,369,1388,242,1054,6,392,20,21,55,1.3,0
Scabbers,Week1,Day5,20,26,300,2843,217,107,0,103,4,20.3,56,0.9,0
Scabbers,Week1,Day5,21,374,545,1057,539,697,0,340,48,19.9,56,0,0.2
Scabbers,Week1,Day5,22,0,2682,762,57,66,0,33,0,19.7,59,0,0
Scabbers,Week1,Day5,23,0,2838,680,43,26,0,13,0,19.2,62,0.4,0
Scabbers,Week1,Day6,0,3,2926,548,61,52,0,10,0,16.8,68,0,0.3
Scabbers,Week1,Day6,1,122,1910,326,199,353,0,685,5,16.8,68,0,0
Scabbers,Week1,Day6,2,1,2956,587,22,25,0,9,0,16.7,68,0,0.5
Scabbers,Week1,Day6,3,0,3131,306,124,19,1,18,1,16.7,68,0,2
Scabbers,Week1,Day6,4,58,1068,1348,138,450,0,537,1,16.6,68,0.9,1.1
Scabbers,Week1,Day6,5,32,860,1676,205,357,0,468,2,15.8,68,1.8,0.3
Scabbers,Week1,Day6,6,0,2103,1417,26,26,0,28,0,15.5,68,0.4,0.2
Scabbers,Week1,Day6,7,6,1947,1472,98,56,0,20,1,15.9,68,0,0.1
Scabbers,Week1,Day6,8,136,557,2034,534,213,0,120,6,16.4,67,0,0.3
Scabbers,Week1,Day6,9,47,289,2456,329,428,3,38,10,20.6,53,0,0.1
Scabbers,Week1,Day6,10,139,1241,1020,358,545,15,281,1,20.6,54,0,0.3
Scabbers,Week1,Day6,11,103,1947,327,218,441,0,546,18,20.6,55,0,0.5
Scabbers,Week1,Day6,12,72,265,1716,297,610,1,635,4,20.4,55,0.4,1.4
Scabbers,Week1,Day6,13,3,2193,1278,63,46,11,5,1,19.9,56,0.4,2.8
Scabbers,Week1,Day6,14,27,1812,1185,151,306,4,101,14,19.6,57,0,2.4
Scabbers,Week1,Day6,15,2,1947,1575,33,31,0,12,0,19,61,0,1
Scabbers,Week1,Day6,16,105,1897,298,243,430,0,622,5,18.6,61,0,1.5
Scabbers,Week1,Day6,17,40,1898,1145,76,289,1,151,0,18.3,64,0,0.6
Scabbers,Week1,Day6,18,41,187,2533,236,315,3,285,0,18.1,64,0,1.8
Scabbers,Week1,Day6,19,79,1989,629,115,234,0,552,2,17.7,64,0,2
Scabbers,Week1,Day6,20,16,581,1932,119,436,1,514,1,17.3,66,0,0.8
Scabbers,Week1,Day6,21,82,1032,1150,165,473,1,695,2,17.1,67,0,1
Scabbers,Week1,Day6,22,86,699,1790,124,612,1,264,24,17.1,68,0,1.9
Scabbers,Week1,Day6,23,9,3309,31,34,136,0,80,1,17.1,67,0,0.5
Scabbers,Week1,Day7,0,0,3023,502,48,23,1,3,0,16.2,59,2.7,0.5
Scabbers,Week1,Day7,1,131,267,1796,350,664,4,375,13,15.7,61,1.3,0.3
Scabbers,Week1,Day7,2,0,2374,1184,10,16,0,16,0,15.3,61,2.2,0.2
Scabbers,Week1,Day7,3,2,1997,1511,50,27,10,3,0,15.3,61,0.9,0
Scabbers,Week1,Day7,4,125,278,2035,579,279,8,293,3,15.1,61,1.3,0.1
Scabbers,Week1,Day7,5,58,1183,1684,361,104,7,199,4,15.3,61,1.3,0
Scabbers,Week1,Day7,6,3,2778,575,175,50,5,14,0,15.3,59,2.7,0
Scabbers,Week1,Day7,7,0,3418,62,112,2,0,6,0,16.2,55,2.7,0
Scabbers,Week1,Day7,8,97,1431,1222,272,383,11,176,7,16.8,56,1.8,0
Scabbers,Week1,Day7,9,104,859,1716,525,280,7,100,8,16.9,67,0,0.7
Scabbers,Week1,Day7,10,12,696,2587,108,152,1,39,5,18.1,65,0,1.6
Scabbers,Week1,Day7,11,37,196,2191,368,186,1,610,11,19.1,63,0,0.9
Scabbers,Week1,Day7,12,92,1145,1167,313,420,7,454,2,19.3,62,0,0.2
Scabbers,Week1,Day7,13,0,1706,1837,33,14,3,7,0,19.6,62,0,0
Scabbers,Week1,Day7,14,30,3034,60,77,215,0,182,2,21.1,56,0,0
Scabbers,Week1,Day7,15,5,618,2789,100,73,0,13,2,21.6,54,0.9,0
Scabbers,Week1,Day7,16,4,126,2709,271,487,0,2,1,22,52,0.4,0
Scabbers,Week1,Day7,17,220,684,1417,326,673,0,243,37,21.6,55,1.3,0
Scabbers,Week1,Day7,18,148,535,1932,415,267,1,290,12,18.7,57,2.7,0
Scabbers,Week1,Day7,19,109,741,2308,201,184,2,55,0,17.8,58,2.7,0
Scabbers,Week1,Day7,20,121,334,2083,553,283,2,215,9,17,58,2.2,0
Scabbers,Week1,Day7,21,434,619,872,658,478,1,499,39,16.6,56,3.1,0
Scabbers,Week1,Day7,22,88,333,2067,315,541,2,244,10,16.6,55,3.1,0
Scabbers,Week1,Day7,23,28,2800,263,183,253,1,72,0,16.5,57,3.1,0
Cho,Week2,Day1,0,1,1729,1621,77,151,0,21,0,16.8,58,2.2,0
Cho,Week2,Day1,1,0,2456,1116,3,25,0,0,0,16.6,59,2.7,0
Cho,Week2,Day1,2,8,3203,36,115,194,0,44,0,16.6,60,3.6,0
Cho,Week2,Day1,3,1,3365,9,193,16,0,16,0,16.6,59,2.2,0
Cho,Week2,Day1,4,140,1206,1218,560,260,33,165,18,16.6,57,2.7,0
Cho,Week2,Day1,5,309,486,1426,640,353,25,355,6,16.4,59,2.2,0
Cho,Week2,Day1,6,469,421,1147,737,545,0,274,7,16.3,59,3.6,0
Cho,Week2,Day1,7,287,895,1491,568,240,9,94,16,16.8,59,3.1,0
Cho,Week2,Day1,8,401,481,1637,587,367,18,97,12,17.3,58,3.1,0
Cho,Week2,Day1,9,244,1384,514,451,774,1,214,18,16.6,59,2.7,0
Cho,Week2,Day1,10,46,1419,1304,293,297,14,204,23,17.1,56,2.7,0
Cho,Week2,Day1,11,160,814,1205,510,567,5,337,2,17.4,55,2.7,0
Cho,Week2,Day1,12,74,1684,892,367,207,4,357,15,18.2,55,3.1,0
Cho,Week2,Day1,13,15,1714,1413,131,247,10,68,2,18.3,56,2.7,0
Cho,Week2,Day1,14,141,2021,573,455,258,0,140,12,18.7,55,3.1,0
Cho,Week2,Day1,15,96,784,1644,371,279,4,420,2,19.2,54,3.1,0
Cho,Week2,Day1,16,98,994,1457,457,196,7,371,20,20.1,53,4.5,0
Cho,Week2,Day1,17,107,1257,1345,334,187,1,363,6,20.1,53,4,0
Cho,Week2,Day1,18,4,2820,654,109,12,0,0,1,19.3,56,3.1,0
Cho,Week2,Day1,19,1,2650,797,111,37,0,4,0,18.6,58,3.6,0
Cho,Week2,Day1,20,38,1552,1148,476,334,0,48,4,17.3,59,2.2,0
Cho,Week2,Day1,21,155,1382,865,524,307,3,337,27,16.8,60,2.7,0
Cho,Week2,Day1,22,1022,1278,655,227,204,0,191,23,16.6,59,3.1,0
Cho,Week2,Day1,23,66,2539,480,232,126,0,157,0,16.7,58,3.1,0
Cho,Week2,Day2,0,2,1570,1672,221,110,0,25,0,15.9,60,4.9,1.2
Cho,Week2,Day2,1,16,2809,226,214,233,0,98,4,15.7,59,5.8,0
Cho,Week2,Day2,2,3,3327,60,158,38,0,5,9,16.1,57,6.7,0
Cho,Week2,Day2,3,2,2668,273,521,54,51,31,0,16.4,57,6.3,0
Cho,Week2,Day2,4,1,2828,320,329,73,41,8,0,16.7,57,5.8,0
Cho,Week2,Day2,5,0,1873,1599,97,30,0,1,0,16.7,57,5.8,0
Cho,Week2,Day2,6,11,510,2751,128,149,0,51,0,16.3,58,5.8,0
Cho,Week2,Day2,7,206,1235,612,974,428,28,110,7,16.7,56,5.4,0
Cho,Week2,Day2,8,462,1389,620,578,371,3,173,4,17.8,56,5.4,0
Cho,Week2,Day2,9,75,766,1506,377,517,0,336,23,17.6,57,2.7,0
Cho,Week2,Day2,10,129,1478,1167,357,310,3,152,4,18.5,55,2.7,0
Cho,Week2,Day2,11,158,1370,983,475,293,6,315,0,19.2,54,3.6,0
Cho,Week2,Day2,12,140,1288,1571,287,150,1,154,9,19.9,53,3.6,0
Cho,Week2,Day2,13,5,1565,1877,96,22,0,34,1,19.7,55,2.7,0
Cho,Week2,Day2,14,52,1882,1011,293,161,7,193,1,20.4,52,3.1,0
Cho,Week2,Day2,15,57,1338,1391,325,181,2,300,6,20.6,52,3.1,0
Cho,Week2,Day2,16,4,3298,155,114,26,0,3,0,20.1,53,2.7,0
Cho,Week2,Day2,17,5,3444,46,62,39,0,2,2,19.2,55,2.7,0
Cho,Week2,Day2,18,1,3307,11,135,140,0,6,0,18.4,58,2.2,0
Cho,Week2,Day2,19,1,3459,6,81,35,0,14,4,17.7,60,1.3,0.4
Cho,Week2,Day2,20,24,2436,569,290,179,4,96,2,16.8,60,1.8,0.6
Cho,Week2,Day2,21,76,1120,1276,547,342,2,234,3,16.6,59,2.2,1
Cho,Week2,Day2,22,0,1358,2214,23,5,0,0,0,16.3,58,2.7,0.2
Cho,Week2,Day2,23,0,2918,598,34,50,0,0,0,16.7,57,4,1.6
Cho,Week2,Day3,0,1,3537,19,24,16,0,3,0,17.9,55,1.3,0
Cho,Week2,Day3,1,1,3136,337,66,33,0,25,2,17.3,57,1.3,0
Cho,Week2,Day3,2,2,2594,804,78,82,0,40,0,16.8,57,0.9,0
Cho,Week2,Day3,3,1,3404,14,43,136,0,2,0,16.4,56,0.9,0
Cho,Week2,Day3,4,1,1447,2114,8,28,0,2,0,16.3,57,0.9,0
Cho,Week2,Day3,5,4,2746,524,213,105,0,8,0,16.3,56,0.4,0
Cho,Week2,Day3,6,59,2298,468,425,197,3,150,0,16.3,58,1.8,0
Cho,Week2,Day3,7,203,1282,948,622,413,34,63,35,16.6,56,1.8,0
Cho,Week2,Day3,8,379,495,418,619,940,20,718,11,17.3,54,1.8,0
Cho,Week2,Day3,9,43,1540,917,281,535,1,281,2,18.4,55,4.9,0.6
Cho,Week2,Day3,10,36,605,1882,392,369,3,312,1,18.9,60,4.5,0.8
Cho,Week2,Day3,11,129,1132,1087,563,480,3,202,4,17.7,57,4,0
Cho,Week2,Day3,12,214,755,1329,642,345,3,304,8,20.3,53,2.7,0
Cho,Week2,Day3,13,84,1619,690,352,504,1,343,7,22.8,53,2.2,0
Cho,Week2,Day3,14,39,1742,1083,209,361,0,146,20,22.7,51,1.8,0
Cho,Week2,Day3,15,27,1637,1550,224,98,1,60,3,22.9,52,1.3,0
Cho,Week2,Day3,16,22,2470,720,211,138,0,39,0,22.8,52,1.3,0
Cho,Week2,Day3,17,10,2766,543,188,72,0,21,0,22.8,52,2.2,0
Cho,Week2,Day3,18,0,1888,1637,49,25,0,1,0,21.2,55,2.2,0
Cho,Week2,Day3,19,67,852,1322,562,466,7,304,20,20.6,54,0.9,0
Cho,Week2,Day3,20,1541,389,328,470,467,0,379,26,19.8,55,1.3,0
Cho,Week2,Day3,21,38,2436,314,259,419,0,130,4,19.2,55,1.8,0
Cho,Week2,Day3,22,25,1393,1440,411,151,0,179,1,18.8,56,1.8,0
Cho,Week2,Day3,23,1,2896,633,37,27,0,5,1,18.3,57,0.9,0
Cho,Week2,Day4,0,0,3471,13,92,13,0,11,0,13.8,56,0.9,0
Cho,Week2,Day4,1,9,2005,1136,155,210,0,85,0,12.9,60,0,0
Cho,Week2,Day4,2,0,2972,219,347,31,0,31,0,11.9,61,0.4,0
Cho,Week2,Day4,3,0,3551,1,29,9,0,10,0,11.4,60,0,0
Cho,Week2,Day4,4,4,2843,22,155,441,0,135,0,11.7,57,0.4,0
Cho,Week2,Day4,5,3,3317,19,168,80,0,13,0,12.1,59,0,0
Cho,Week2,Day4,6,3,3284,28,178,100,0,7,0,11.6,60,0,0
Cho,Week2,Day4,7,344,829,1213,455,482,6,235,36,14.2,51,0.4,0
Cho,Week2,Day4,8,338,1180,721,593,548,0,205,15,17.8,51,0.9,0
Cho,Week2,Day4,9,90,962,875,550,652,1,465,5,18.3,53,1.3,0
Cho,Week2,Day4,10,130,745,1375,565,543,0,242,0,18.8,52,2.2,0
Cho,Week2,Day4,11,166,1467,784,528,359,0,288,8,19.4,50,2.7,0
Cho,Week2,Day4,12,65,250,2083,450,468,4,279,1,19.3,48,2.7,0
Cho,Week2,Day4,13,181,1100,1138,453,603,0,112,13,19.3,44,2.2,0
Cho,Week2,Day4,14,145,1357,1289,367,231,0,190,21,20.7,47,2.2,0
Cho,Week2,Day4,15,58,1987,856,350,161,0,184,4,20.7,45,3.1,0
Cho,Week2,Day4,16,81,1545,1386,267,175,0,144,2,19.3,47,3.1,0
Cho,Week2,Day4,17,8,2700,596,203,43,0,50,0,19.2,48,2.7,0
Cho,Week2,Day4,18,9,1926,1385,75,125,0,77,3,18.2,48,3.1,0
Cho,Week2,Day4,19,6,2687,339,91,282,0,195,0,17.1,53,2.7,0
Cho,Week2,Day4,20,113,2594,174,200,260,1,258,0,15.8,53,2.2,0
Cho,Week2,Day4,21,337,846,803,677,677,1,245,14,15,53,1.8,0
Cho,Week2,Day4,22,3,1957,1121,231,201,10,77,0,14.6,54,0.9,0
Cho,Week2,Day4,23,2,3262,107,193,21,0,15,0,13.9,56,0.9,0
Cho,Week2,Day5,0,0,0,3541,13,45,0,0,1,13.6,57,1.3,0
Cho,Week2,Day5,1,0,2,3394,46,157,0,0,1,13.3,57,1.8,0
Cho,Week2,Day5,2,0,0,3363,35,202,0,0,0,13.3,58,1.8,0
Cho,Week2,Day5,3,8,941,2309,141,179,0,20,2,13.3,58,2.2,0
Cho,Week2,Day5,4,3,2660,745,121,32,2,37,0,13.3,58,2.2,0
Cho,Week2,Day5,5,2,2705,360,348,148,0,37,0,13.2,57,2.2,0
Cho,Week2,Day5,6,0,3116,288,147,39,0,9,1,13.3,56,1.8,0
Cho,Week2,Day5,7,33,814,2250,218,243,0,40,2,14.9,52,1.8,0
Cho,Week2,Day5,8,165,1077,1343,498,248,7,241,21,16,49,2.2,0
Cho,Week2,Day5,9,83,1490,696,428,519,0,384,0,17.2,52,1.8,0
Cho,Week2,Day5,10,28,925,1569,358,475,1,244,0,17.8,48,2.7,0
Cho,Week2,Day5,11,141,865,1019,668,687,3,208,9,19.4,44,2.2,0
Cho,Week2,Day5,12,183,753,1237,610,402,0,403,12,20.3,44,1.8,0
Cho,Week2,Day5,13,271,1401,909,511,271,0,226,11,20.3,45,2.2,0
Cho,Week2,Day5,14,104,1443,840,475,335,2,401,0,20.8,44,2.2,0
Cho,Week2,Day5,15,105,1791,861,344,288,0,201,10,21.6,45,2.2,0
Cho,Week2,Day5,16,61,444,2520,245,216,5,108,1,20.8,45,3.1,0
Cho,Week2,Day5,17,45,1981,1067,238,210,0,58,1,20.5,46,2.2,0
Cho,Week2,Day5,18,83,543,1881,417,440,2,193,41,19.7,48,2.2,0
Cho,Week2,Day5,19,117,1192,1348,536,183,1,214,9,18.2,49,2.7,0
Cho,Week2,Day5,20,67,1702,1351,253,137,0,88,2,16.6,54,2.2,0
Cho,Week2,Day5,21,56,2089,936,268,133,0,113,5,15.2,55,2.2,0
Cho,Week2,Day5,22,42,2389,359,350,223,0,237,0,14.6,56,1.8,0
Cho,Week2,Day5,23,0,1561,1989,45,4,0,0,1,14.1,57,1.3,0
Cho,Week2,Day6,0,1,1444,1832,182,136,2,3,0,14.5,59,1.3,0
Cho,Week2,Day6,1,1,2493,931,119,43,1,12,0,14.3,59,2.2,0
Cho,Week2,Day6,2,2,1985,1360,149,85,1,17,1,14.1,59,2.2,0
Cho,Week2,Day6,3,0,3234,10,248,95,0,13,0,13.8,58,1.8,0
Cho,Week2,Day6,4,3,2972,136,337,118,1,32,1,13.6,58,1.3,0
Cho,Week2,Day6,5,0,2693,681,159,55,3,9,0,13.6,58,0.9,0
Cho,Week2,Day6,6,43,765,2297,242,88,2,159,4,13.7,56,0.4,0
Cho,Week2,Day6,7,31,739,2182,261,203,0,179,5,15.8,52,1.8,0
Cho,Week2,Day6,8,137,746,1149,570,547,4,419,28,17.4,51,2.2,0
Cho,Week2,Day6,9,271,1507,790,417,425,1,178,11,18.1,48,2.2,0
Cho,Week2,Day6,10,147,1258,907,335,300,1,650,2,19.6,44,2.7,0
Cho,Week2,Day6,11,2,2849,708,16,21,0,4,0,21,45,2.2,0
Cho,Week2,Day6,12,1,3224,290,65,12,0,8,0,21.7,41,2.7,0
Cho,Week2,Day6,13,1,3068,371,96,61,0,2,1,22.4,44,2.2,0
Cho,Week2,Day6,14,42,2093,518,223,342,0,382,0,22.4,44,1.8,0
Cho,Week2,Day6,15,2,3505,16,42,14,0,21,0,21.4,45,1.8,0
Cho,Week2,Day6,16,1,1621,1657,204,115,0,2,0,21.1,47,2.2,0
Cho,Week2,Day6,17,53,1921,429,376,483,0,326,12,20.2,49,2.7,0
Cho,Week2,Day6,18,103,1691,817,451,244,3,288,3,18.7,52,2.7,0
Cho,Week2,Day6,19,56,811,1839,392,316,0,180,6,17.9,53,2.2,0
Cho,Week2,Day6,20,7,1217,1730,293,136,2,214,1,16.8,56,1.3,0
Cho,Week2,Day6,21,6,1765,1288,246,150,0,145,0,15.7,58,2.2,0
Cho,Week2,Day6,22,161,1438,624,543,423,4,389,18,15.2,58,2.2,0
Cho,Week2,Day6,23,227,1239,627,515,431,5,546,10,15.1,59,1.3,0
Cho,Week2,Day7,0,0,1412,846,1282,44,0,15,1,16.1,57,2.2,0
Cho,Week2,Day7,1,1,3403,83,64,34,0,15,0,15.7,58,1.3,0
Cho,Week2,Day7,2,0,3553,0,21,20,0,6,0,15.2,59,0.9,0
Cho,Week2,Day7,3,1,2694,569,294,23,0,18,1,14.6,58,0.9,0
Cho,Week2,Day7,4,0,3126,136,316,10,0,12,0,14.3,59,0.4,0
Cho,Week2,Day7,5,0,1566,1904,118,12,0,0,0,13.9,58,0.4,0
Cho,Week2,Day7,6,125,940,1608,488,275,0,154,10,13.7,58,0,0
Cho,Week2,Day7,7,43,712,1945,302,387,0,210,1,16.4,51,0,0
Cho,Week2,Day7,8,246,847,1419,465,446,0,158,18,20.1,47,0,0
Cho,Week2,Day7,9,278,1729,589,472,360,0,168,3,18.5,49,2.7,0
Cho,Week2,Day7,10,132,2021,884,237,204,0,117,5,19.6,46,2.7,0
Cho,Week2,Day7,11,481,1292,752,333,414,0,324,4,20.7,43,2.7,0
Cho,Week2,Day7,12,31,2541,621,87,283,0,36,1,21.8,41,2.2,0
Cho,Week2,Day7,13,28,1723,1517,183,90,0,58,1,23.3,38,1.8,0
Cho,Week2,Day7,14,34,2812,472,146,117,0,19,0,23.3,38,2.2,0
Cho,Week2,Day7,15,20,2692,692,91,83,0,22,0,23.7,38,2.2,0
Cho,Week2,Day7,16,102,2288,455,262,297,0,191,5,23.8,40,2.2,0
Cho,Week2,Day7,17,415,1297,967,420,382,0,109,10,23.4,40,2.2,0
Cho,Week2,Day7,18,6,2002,1385,124,76,0,6,1,22.7,45,2.2,0
Cho,Week2,Day7,19,249,935,1086,631,443,4,241,11,21.3,47,2.2,0
Cho,Week2,Day7,20,274,647,1049,644,495,12,474,5,18.9,52,2.2,0
Cho,Week2,Day7,21,214,545,1884,460,255,43,188,11,17.3,54,2.7,0
Cho,Week2,Day7,22,86,1103,1341,583,247,4,231,5,16.6,55,2.7,0
Cho,Week2,Day7,23,34,1156,753,1464,112,0,80,1,16.2,56,2.7,0
George,Week2,Day1,0,1,1977,1403,182,34,0,1,2,16.8,58,2.2,0
George,Week2,Day1,1,3,2906,1,638,47,0,1,4,16.6,59,2.7,0
George,Week2,Day1,2,52,2749,87,406,266,0,39,1,16.6,60,3.6,0
George,Week2,Day1,3,337,299,1586,566,538,2,258,14,16.6,59,2.2,0
George,Week2,Day1,4,72,1191,1684,367,143,0,142,1,16.6,57,2.7,0
George,Week2,Day1,5,4,2662,732,160,27,0,15,0,16.4,59,2.2,0
George,Week2,Day1,6,2,3176,157,181,44,0,40,0,16.3,59,3.6,0
George,Week2,Day1,7,151,1036,1939,280,132,5,53,4,16.8,59,3.1,0
George,Week2,Day1,8,633,796,1257,507,338,2,56,11,17.3,58,3.1,0
George,Week2,Day1,9,278,1139,331,826,505,0,510,11,16.6,59,2.7,0
George,Week2,Day1,10,130,1371,1374,295,217,0,205,8,17.1,56,2.7,0
George,Week2,Day1,11,694,629,763,567,536,4,380,27,17.4,55,2.7,0
George,Week2,Day1,12,1403,84,911,308,583,7,285,19,18.2,55,3.1,0
George,Week2,Day1,13,174,1028,1311,406,545,2,133,1,18.3,56,2.7,0
George,Week2,Day1,14,220,476,1807,540,331,13,207,6,18.7,55,3.1,0
George,Week2,Day1,15,61,1552,1701,100,149,0,37,0,19.2,54,3.1,0
George,Week2,Day1,16,1,3395,44,69,76,0,15,0,20.1,53,4.5,0
George,Week2,Day1,17,114,1935,639,619,175,2,113,3,20.1,53,4,0
George,Week2,Day1,18,49,2147,1070,192,95,6,41,0,19.3,56,3.1,0
George,Week2,Day1,19,1,2043,112,1353,90,0,0,1,18.6,58,3.6,0
George,Week2,Day1,20,247,161,2010,503,631,3,39,6,17.3,59,2.2,0
George,Week2,Day1,21,238,564,1307,798,395,2,284,12,16.8,60,2.7,0
George,Week2,Day1,22,103,1309,1635,333,142,4,74,0,16.6,59,3.1,0
George,Week2,Day1,23,1,2705,707,99,72,0,16,0,16.7,58,3.1,0
George,Week2,Day2,0,106,1989,764,355,309,5,68,4,15.9,60,4.9,1.2
George,Week2,Day2,1,2,2506,929,112,41,0,10,0,15.7,59,5.8,0
George,Week2,Day2,2,5,1873,1468,149,103,0,2,0,16.1,57,6.7,0
George,Week2,Day2,3,114,1335,1313,281,392,0,163,2,16.4,57,6.3,0
George,Week2,Day2,4,6,1635,1191,556,130,0,82,0,16.7,57,5.8,0
George,Week2,Day2,5,149,272,2549,317,181,0,130,2,16.7,57,5.8,0
George,Week2,Day2,6,1,2276,743,424,146,7,3,0,16.3,58,5.8,0
George,Week2,Day2,7,1,740,2696,75,80,0,8,0,16.7,56,5.4,0
George,Week2,Day2,8,368,530,2020,409,223,0,42,8,17.8,56,5.4,0
George,Week2,Day2,9,124,287,2476,423,174,11,104,1,17.6,57,2.7,0
George,Week2,Day2,10,273,371,1971,683,239,11,48,4,18.5,55,2.7,0
George,Week2,Day2,11,621,407,1248,633,540,3,116,32,19.2,54,3.6,0
George,Week2,Day2,12,579,712,958,495,616,0,205,35,19.9,53,3.6,0
George,Week2,Day2,13,9,3040,245,90,200,2,14,0,19.7,55,2.7,0
George,Week2,Day2,14,0,3146,255,109,84,0,5,1,20.4,52,3.1,0
George,Week2,Day2,15,283,1161,600,590,687,0,239,40,20.6,52,3.1,0
George,Week2,Day2,16,46,785,2444,138,115,0,72,0,20.1,53,2.7,0
George,Week2,Day2,17,4,2353,1041,88,105,0,8,1,19.2,55,2.7,0
George,Week2,Day2,18,124,1511,1361,238,264,3,96,3,18.4,58,2.2,0
George,Week2,Day2,19,0,3313,220,43,23,0,1,0,17.7,60,1.3,0.4
George,Week2,Day2,20,38,2204,706,302,233,0,114,3,16.8,60,1.8,0.6
George,Week2,Day2,21,179,238,1977,769,315,2,117,3,16.6,59,2.2,1
George,Week2,Day2,22,2,1844,1600,120,28,0,6,0,16.3,58,2.7,0.2
George,Week2,Day2,23,0,3461,25,58,56,0,0,0,16.7,57,4,1.6
George,Week2,Day3,0,2,1212,1929,419,33,0,5,0,17.9,55,1.3,0
George,Week2,Day3,1,0,666,2885,9,40,0,0,0,17.3,57,1.3,0
George,Week2,Day3,2,201,1451,480,657,656,3,145,7,16.8,57,0.9,0
George,Week2,Day3,3,173,362,2408,327,247,3,70,10,16.4,56,0.9,0
George,Week2,Day3,4,0,2343,1170,46,37,0,4,0,16.3,57,0.9,0
George,Week2,Day3,5,7,1453,1714,239,169,1,17,0,16.3,56,0.4,0
George,Week2,Day3,6,1,1488,2013,60,38,0,0,0,16.3,58,1.8,0
George,Week2,Day3,7,157,321,2325,287,390,0,118,2,16.6,56,1.8,0
George,Week2,Day3,8,619,340,1091,534,764,7,177,68,17.3,54,1.8,0
George,Week2,Day3,9,201,251,2221,621,189,1,113,3,18.4,55,4.9,0.6
George,Week2,Day3,10,83,370,2160,696,152,9,126,4,18.9,60,4.5,0.8
George,Week2,Day3,11,270,467,1650,629,446,0,133,5,17.7,57,4,0
George,Week2,Day3,12,664,196,1304,616,564,3,252,1,20.3,53,2.7,0
George,Week2,Day3,13,1,0,3491,106,2,0,0,0,22.8,53,2.2,0
George,Week2,Day3,14,26,493,2612,252,166,1,47,3,22.7,51,1.8,0
George,Week2,Day3,15,279,435,1510,677,386,7,291,15,22.9,52,1.3,0
George,Week2,Day3,16,0,979,2453,93,73,0,0,2,22.8,52,1.3,0
George,Week2,Day3,17,162,456,1848,465,458,17,192,2,22.8,52,2.2,0
George,Week2,Day3,18,89,2677,352,192,189,1,98,2,21.2,55,2.2,0
George,Week2,Day3,19,8,3042,90,177,266,2,14,1,20.6,54,0.9,0
George,Week2,Day3,20,254,1339,958,539,358,1,147,4,19.8,55,1.3,0
George,Week2,Day3,21,385,340,1390,829,458,4,180,14,19.2,55,1.8,0
George,Week2,Day3,22,227,381,1857,543,354,10,225,3,18.8,56,1.8,0
George,Week2,Day3,23,272,761,1675,368,359,2,159,4,18.3,57,0.9,0
George,Week2,Day4,0,0,3465,21,53,58,1,2,0,13.8,56,0.9,0
George,Week2,Day4,1,4,2914,118,475,53,1,35,0,12.9,60,0,0
George,Week2,Day4,2,0,3542,13,28,12,0,5,0,11.9,61,0.4,0
George,Week2,Day4,3,1,3462,7,52,74,0,4,0,11.4,60,0,0
George,Week2,Day4,4,9,2410,55,941,165,0,18,2,11.7,57,0.4,0
George,Week2,Day4,5,0,3430,17,127,22,0,4,0,12.1,59,0,0
George,Week2,Day4,6,33,2090,578,481,337,6,71,4,11.6,60,0,0
George,Week2,Day4,7,212,552,2114,380,263,20,58,1,14.2,51,0.4,0
George,Week2,Day4,8,219,1191,1459,425,204,7,90,5,17.8,51,0.9,0
George,Week2,Day4,9,114,361,2320,377,181,8,236,3,18.3,53,1.3,0
George,Week2,Day4,10,77,121,2746,403,189,3,54,7,18.8,52,2.2,0
George,Week2,Day4,11,561,258,1416,703,455,3,193,11,19.4,50,2.7,0
George,Week2,Day4,12,194,1476,1119,251,367,1,192,0,19.3,48,2.7,0
George,Week2,Day4,13,122,268,1969,504,604,9,117,7,19.3,44,2.2,0
