Cat_id,Timestamp,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Total,propActive,propLying,propSitting,propStanding,propGrooming,propLittering,propEating,propScratching,Barometer,Temperature,C_Tmean,Heat_Index,THW_Index,Humidity,C_RHmean,Wind_Speed,C_Wind_Speed,C_Rain
Scabbers,2023-01-14T18:00:00Z,Week2,Day6,18,88,0,2538,607,342,0,6,19,3600,0.0244444444444444,0,0.705,0.168611111111111,0.095,0,0.00166666666666667,0.00527777777777778,1017.1,18.7,18.3,17.8,17.8,52,67,2.7,4.4,0
Scabbers,2023-01-14T19:00:00Z,Week2,Day6,19,151,22,1909,622,771,0,52,73,3600,0.0419444444444444,0.00611111111111111,0.530277777777778,0.172777777777778,0.214166666666667,0,0.0144444444444444,0.0202777777777778,1018.1,17.9,17.1,17,17,53,72,2.2,2.3,0
Scabbers,2023-01-14T20:00:00Z,Week2,Day6,20,87,25,2407,556,434,0,54,37,3600,0.0241666666666667,0.00694444444444444,0.668611111111111,0.154444444444444,0.120555555555556,0,0.015,0.0102777777777778,1018.7,16.8,15.9,15.9,15.9,56,78,1.3,2.7,0
Scabbers,2023-01-14T21:00:00Z,Week2,Day6,21,110,39,1589,965,699,0,134,64,3600,0.0305555555555556,0.0108333333333333,0.441388888888889,0.268055555555556,0.194166666666667,0,0.0372222222222222,0.0177777777777778,1019.4,15.7,15.6,14.8,14.8,58,81,2.2,4,0
Scabbers,2023-01-14T22:00:00Z,Week2,Day6,22,172,16,1538,909,836,2,80,47,3600,0.0477777777777778,0.00444444444444444,0.427222222222222,0.2525,0.232222222222222,0.000555555555555556,0.0222222222222222,0.0130555555555556,1020,15.2,15.3,14.4,14.3,58,83,2.2,2.8,0
Scabbers,2023-01-14T23:00:00Z,Week2,Day6,23,72,2562,70,213,618,0,36,29,3600,0.02,0.711666666666667,0.0194444444444444,0.0591666666666667,0.171666666666667,0,0.01,0.00805555555555556,1019.9,15.1,14.7,14.3,14.3,59,84,1.3,2.6,0
Scabbers,2023-01-16T00:00:00Z,Week2,Day7,0,200,1962,245,268,805,0,58,62,3600,0.0555555555555556,0.545,0.0680555555555556,0.0744444444444444,0.223611111111111,0,0.0161111111111111,0.0172222222222222,1019.8,16.1,15.4,15.2,15.2,57,81,2.2,2.7,0
Scabbers,2023-01-16T01:00:00Z,Week2,Day7,1,29,3127,93,67,274,0,6,4,3600,0.00805555555555556,0.868611111111111,0.0258333333333333,0.0186111111111111,0.0761111111111111,0,0.00166666666666667,0.00111111111111111,1020,15.7,15.1,14.8,14.8,58,82,1.3,2.9,0
Scabbers,2023-01-16T02:00:00Z,Week2,Day7,2,0,3140,0,441,7,0,12,0,3600,0,0.872222222222222,0,0.1225,0.00194444444444444,0,0.00333333333333333,0,1019.5,15.2,14.7,14.4,14.4,59,83,0.9,2.5,0
Scabbers,2023-01-16T03:00:00Z,Week2,Day7,3,1,2650,13,889,37,0,7,3,3600,0.000277777777777778,0.736111111111111,0.00361111111111111,0.246944444444444,0.0102777777777778,0,0.00194444444444444,0.000833333333333333,1019.2,14.6,14.2,13.8,13.8,58,85,0.9,2,0
Scabbers,2023-01-16T04:00:00Z,Week2,Day7,4,111,305,1197,868,909,0,164,46,3600,0.0308333333333333,0.0847222222222222,0.3325,0.241111111111111,0.2525,0,0.0455555555555556,0.0127777777777778,1019,14.3,13.5,13.5,13.5,59,88,0.4,1.8,0
Scabbers,2023-01-16T05:00:00Z,Week2,Day7,5,148,4,1805,1041,518,1,20,63,3600,0.0411111111111111,0.00111111111111111,0.501388888888889,0.289166666666667,0.143888888888889,0.000277777777777778,0.00555555555555556,0.0175,1019.2,13.9,13,13.1,13.1,58,90,0.4,1.1,0
Scabbers,2023-01-16T06:00:00Z,Week2,Day7,6,33,0,1519,1610,374,3,57,4,3600,0.00916666666666667,0,0.421944444444445,0.447222222222222,0.103888888888889,0.000833333333333333,0.0158333333333333,0.00111111111111111,1019.4,13.7,14.7,12.8,12.8,58,84,0,2,0
Scabbers,2023-01-16T07:00:00Z,Week2,Day7,7,1,125,3010,344,118,0,1,1,3600,0.000277777777777778,0.0347222222222222,0.836111111111111,0.0955555555555556,0.0327777777777778,0,0.000277777777777778,0.000277777777777778,1019.5,16.4,17.4,15.3,15.3,51,74,0,1.7,0
Scabbers,2023-01-16T08:00:00Z,Week2,Day7,8,113,230,1826,752,586,0,16,76,3599,0.0313976104473465,0.0639066407335371,0.507363156432342,0.208946929702695,0.162823006390664,0,0.00444567935537649,0.0211169769380383,1019.7,20.1,20.2,19.1,19.1,47,63,0,1.4,0
Scabbers,2023-01-15T09:00:00Z,Week2,Day7,9,14,1129,1274,297,820,5,6,54,3599,0.00388996943595443,0.313698249513754,0.353987218671853,0.0825229230341762,0.227841066963045,0.00138927479855515,0.00166712975826619,0.0150041678243957,1021.8,18.5,19,17.5,17.5,49,65,2.7,5.2,0
Scabbers,2023-01-15T10:00:00Z,Week2,Day7,10,17,636,2501,102,323,0,2,19,3600,0.00472222222222222,0.176666666666667,0.694722222222222,0.0283333333333333,0.0897222222222222,0,0.000555555555555556,0.00527777777777778,1021.6,19.6,20.3,18.6,18.6,46,58,2.7,5.1,0
Scabbers,2023-01-15T11:00:00Z,Week2,Day7,11,79,103,2166,560,542,1,117,32,3600,0.0219444444444444,0.0286111111111111,0.601666666666667,0.155555555555556,0.150555555555556,0.000277777777777778,0.0325,0.00888888888888889,1021.3,20.7,21.2,19.4,19.4,43,54,2.7,4.6,0
Scabbers,2023-01-15T12:00:00Z,Week2,Day7,12,53,430,2457,303,299,26,18,14,3600,0.0147222222222222,0.119444444444444,0.6825,0.0841666666666667,0.0830555555555556,0.00722222222222222,0.005,0.00388888888888889,1020.6,21.8,21.9,20.6,20.6,41,51,2.2,4.8,0
Scabbers,2023-01-15T13:00:00Z,Week2,Day7,13,15,722,2640,77,138,0,1,7,3600,0.00416666666666667,0.200555555555556,0.733333333333333,0.0213888888888889,0.0383333333333333,0,0.000277777777777778,0.00194444444444444,1020.2,23.3,22.5,22.5,22.5,38,51,1.8,4.9,0
Scabbers,2023-01-15T14:00:00Z,Week2,Day7,14,1,27,3270,112,185,0,0,5,3600,0.000277777777777778,0.0075,0.908333333333333,0.0311111111111111,0.0513888888888889,0,0,0.00138888888888889,1020,23.3,22.8,22.5,22.5,38,50,2.2,4.8,0
Scabbers,2023-01-15T15:00:00Z,Week2,Day7,15,20,0,3231,211,133,0,0,5,3600,0.00555555555555556,0,0.8975,0.0586111111111111,0.0369444444444444,0,0,0.00138888888888889,1019.5,23.7,22.9,23,23,38,51,2.2,4.9,0
Scabbers,2023-01-15T16:00:00Z,Week2,Day7,16,0,1733,1628,172,67,0,0,0,3600,0,0.481388888888889,0.452222222222222,0.0477777777777778,0.0186111111111111,0,0,0,1019.4,23.8,22.7,23.2,23.2,40,52,2.2,5.2,0
Scabbers,2023-01-15T17:00:00Z,Week2,Day7,17,103,71,1914,580,822,4,33,73,3600,0.0286111111111111,0.0197222222222222,0.531666666666667,0.161111111111111,0.228333333333333,0.00111111111111111,0.00916666666666667,0.0202777777777778,1019.1,23.4,22.2,22.7,22.7,40,55,2.2,5.2,0
Scabbers,2023-01-15T18:00:00Z,Week2,Day7,18,124,1050,1128,375,758,0,131,34,3600,0.0344444444444444,0.291666666666667,0.313333333333333,0.104166666666667,0.210555555555556,0,0.0363888888888889,0.00944444444444444,1019.1,22.7,21.1,22.2,22.2,45,59,2.2,4.8,0
Scabbers,2023-01-15T19:00:00Z,Week2,Day7,19,22,18,2842,411,236,19,46,6,3600,0.00611111111111111,0.005,0.789444444444444,0.114166666666667,0.0655555555555556,0.00527777777777778,0.0127777777777778,0.00166666666666667,1019.6,21.3,19,20.3,20.3,47,66,2.2,4,0
Scabbers,2023-01-15T20:00:00Z,Week2,Day7,20,126,216,2085,726,333,0,72,42,3600,0.035,0.06,0.579166666666667,0.201666666666667,0.0925,0,0.02,0.0116666666666667,1019.5,18.9,17.2,18.1,18.1,52,72,2.2,4.6,0
Scabbers,2023-01-15T21:00:00Z,Week2,Day7,21,265,67,1057,1226,818,4,100,63,3600,0.0736111111111111,0.0186111111111111,0.293611111111111,0.340555555555556,0.227222222222222,0.00111111111111111,0.0277777777777778,0.0175,1019.9,17.3,16.5,16.4,16.4,54,74,2.7,3.9,0
Scabbers,2023-01-15T22:00:00Z,Week2,Day7,22,94,23,1950,919,428,0,127,59,3600,0.0261111111111111,0.00638888888888889,0.541666666666667,0.255277777777778,0.118888888888889,0,0.0352777777777778,0.0163888888888889,1020,16.6,16.1,15.7,15.6,55,77,2.7,3.7,0
Scabbers,2023-01-15T23:00:00Z,Week2,Day7,23,242,71,1287,1041,795,4,44,116,3600,0.0672222222222222,0.0197222222222222,0.3575,0.289166666666667,0.220833333333333,0.00111111111111111,0.0122222222222222,0.0322222222222222,1019.7,16.2,15.9,15.3,15.2,56,79,2.7,3.4,0
Cho,2023-02-07T00:00:00Z,Week3,Day1,0,48,903,2049,431,145,4,17,3,3600,0.0133333333333333,0.250833333333333,0.569166666666667,0.119722222222222,0.0402777777777778,0.00111111111111111,0.00472222222222222,0.000833333333333333,981.7,13.1,17.7,12.5,12.5,65,80,0,1.7,0
Cho,2023-02-07T01:00:00Z,Week3,Day1,1,2,3396,23,131,43,0,3,2,3600,0.000555555555555556,0.943333333333333,0.00638888888888889,0.0363888888888889,0.0119444444444444,0,0.000833333333333333,0.000555555555555556,981.4,12.1,16.8,11.6,11.6,68,82,0,1.4,0
Cho,2023-02-07T02:00:00Z,Week3,Day1,2,0,2591,354,129,524,0,2,0,3600,0,0.719722222222222,0.0983333333333333,0.0358333333333333,0.145555555555556,0,0.000555555555555556,0,981.4,11.6,16.4,11.1,11.1,69,82,0,1.5,0
Cho,2023-02-07T03:00:00Z,Week3,Day1,3,0,2934,310,191,140,1,23,1,3600,0,0.815,0.0861111111111111,0.0530555555555556,0.0388888888888889,0.000277777777777778,0.00638888888888889,0.000277777777777778,980.9,10.7,16.8,10.4,10.4,73,80,0,1.8,0
Cho,2023-02-07T04:00:00Z,Week3,Day1,4,4,2911,511,86,82,0,6,0,3600,0.00111111111111111,0.808611111111111,0.141944444444444,0.0238888888888889,0.0227777777777778,0,0.00166666666666667,0,981.1,10.7,17,10.5,10.5,78,80,0,2.1,0
Cho,2023-02-07T05:00:00Z,Week3,Day1,5,0,0,3546,43,11,0,0,0,3600,0,0,0.985,0.0119444444444444,0.00305555555555556,0,0,0,981,10.7,17.2,10.5,10.5,77,79,0,1.7,0
Cho,2023-02-07T06:00:00Z,Week3,Day1,6,2,1107,2170,236,84,0,1,0,3600,0.000555555555555556,0.3075,0.602777777777778,0.0655555555555556,0.0233333333333333,0,0.000277777777777778,0,980.8,10.5,17.6,10.4,10.4,78,80,0,1.7,0
Cho,2023-02-07T07:00:00Z,Week3,Day1,7,15,725,2363,217,230,12,25,13,3600,0.00416666666666667,0.201388888888889,0.656388888888889,0.0602777777777778,0.0638888888888889,0.00333333333333333,0.00694444444444444,0.00361111111111111,980.7,13.1,18.3,12.9,12.9,79,78,0,2.2,0
Cho,2023-02-07T08:00:00Z,Week3,Day1,8,465,59,1825,738,461,0,33,19,3600,0.129166666666667,0.0163888888888889,0.506944444444445,0.205,0.128055555555556,0,0.00916666666666667,0.00527777777777778,981,17.4,19.4,17.1,17.1,67,77,0,2.6,0
Cho,2023-02-06T09:00:00Z,Week3,Day1,9,8,401,2858,125,168,0,39,1,3600,0.00222222222222222,0.111388888888889,0.793888888888889,0.0347222222222222,0.0466666666666667,0,0.0108333333333333,0.000277777777777778,982.2,22.2,21.2,21.5,21.5,46,80,2.7,4.7,0
Cho,2023-02-06T10:00:00Z,Week3,Day1,10,30,766,2410,231,142,4,15,2,3600,0.00833333333333333,0.212777777777778,0.669444444444444,0.0641666666666667,0.0394444444444444,0.00111111111111111,0.00416666666666667,0.000555555555555556,982.3,23.2,22,22.7,22.7,44,74,1.8,6,0
Cho,2023-02-06T11:00:00Z,Week3,Day1,11,164,214,2400,476,280,6,45,15,3600,0.0455555555555556,0.0594444444444445,0.666666666666667,0.132222222222222,0.0777777777777778,0.00166666666666667,0.0125,0.00416666666666667,981.8,24.7,21.8,24.1,24.1,40,76,2.2,6.8,0
Cho,2023-02-06T12:00:00Z,Week3,Day1,12,238,279,1808,404,447,1,417,6,3600,0.0661111111111111,0.0775,0.502222222222222,0.112222222222222,0.124166666666667,0.000277777777777778,0.115833333333333,0.00166666666666667,981.8,23.9,22.6,23.7,23.7,47,73,2.2,6.9,0
Cho,2023-02-06T13:00:00Z,Week3,Day1,13,3,3439,87,29,39,0,3,0,3600,0.000833333333333333,0.955277777777778,0.0241666666666667,0.00805555555555556,0.0108333333333333,0,0.000833333333333333,0,981.5,24,23.1,23.7,23.7,46,70,2.7,8.4,0
Cho,2023-02-06T14:00:00Z,Week3,Day1,14,1,2743,814,19,19,0,4,0,3600,0.000277777777777778,0.761944444444444,0.226111111111111,0.00527777777777778,0.00527777777777778,0,0.00111111111111111,0,980,24.3,23.2,23.9,23.9,45,71,3.1,8.9,0
Cho,2023-02-06T15:00:00Z,Week3,Day1,15,128,950,1469,642,330,1,66,14,3600,0.0355555555555556,0.263888888888889,0.408055555555556,0.178333333333333,0.0916666666666667,0.000277777777777778,0.0183333333333333,0.00388888888888889,980,24.5,22.8,23.9,23.1,40,62,4,8.1,0
Cho,2023-02-06T16:00:00Z,Week3,Day1,16,15,409,2720,281,131,2,41,1,3600,0.00416666666666667,0.113611111111111,0.755555555555556,0.0780555555555556,0.0363888888888889,0.000555555555555556,0.0113888888888889,0.000277777777777778,980.1,24.2,22.3,23.5,22.6,37,66,4,8,0
Cho,2023-02-06T17:00:00Z,Week3,Day1,17,1,3004,453,79,53,1,6,3,3600,0.000277777777777778,0.834444444444445,0.125833333333333,0.0219444444444444,0.0147222222222222,0.000277777777777778,0.00166666666666667,0.000833333333333333,980.8,23.1,21.3,22.5,21.9,42,72,3.6,7.2,0
Cho,2023-02-06T18:00:00Z,Week3,Day1,18,1,1208,2275,84,31,0,1,0,3600,0.000277777777777778,0.335555555555556,0.631944444444445,0.0233333333333333,0.00861111111111111,0,0.000277777777777778,0,981.1,22.1,20.2,21,21,40,76,3.1,6.2,0
Cho,2023-02-06T19:00:00Z,Week3,Day1,19,893,117,1230,682,510,2,138,28,3600,0.248055555555556,0.0325,0.341666666666667,0.189444444444444,0.141666666666667,0.000555555555555556,0.0383333333333333,0.00777777777777778,981.7,20.1,19,19.2,19.2,48,80,1.8,3.9,0
Cho,2023-02-06T20:00:00Z,Week3,Day1,20,107,182,2209,547,385,1,161,8,3600,0.0297222222222222,0.0505555555555556,0.613611111111111,0.151944444444444,0.106944444444444,0.000277777777777778,0.0447222222222222,0.00222222222222222,981.3,18.6,18,17.7,17.7,53,85,1.8,1.7,0
Cho,2023-02-06T21:00:00Z,Week3,Day1,21,239,87,1380,1057,747,2,67,21,3600,0.0663888888888889,0.0241666666666667,0.383333333333333,0.293611111111111,0.2075,0.000555555555555556,0.0186111111111111,0.00583333333333333,981.7,17,18,16.3,16.3,59,85,0.4,1.3,0
Cho,2023-02-06T22:00:00Z,Week3,Day1,22,17,9,2045,344,1083,1,66,35,3600,0.00472222222222222,0.0025,0.568055555555556,0.0955555555555556,0.300833333333333,0.000277777777777778,0.0183333333333333,0.00972222222222222,981.7,15.2,17.9,14.6,14.6,65,84,0,1.3,0
Cho,2023-02-06T23:00:00Z,Week3,Day1,23,18,121,2942,405,107,0,7,0,3600,0.005,0.0336111111111111,0.817222222222222,0.1125,0.0297222222222222,0,0.00194444444444444,0,981.5,14.3,17.7,13.7,13.7,65,82,0,2.3,0
Cho,2023-02-08T00:00:00Z,Week3,Day2,0,32,935,2017,379,151,3,72,11,3600,0.00888888888888889,0.259722222222222,0.560277777777778,0.105277777777778,0.0419444444444444,0.000833333333333333,0.02,0.00305555555555556,976.4,16.6,18.3,15.9,15.9,59,82,1.3,4.3,0
Cho,2023-02-08T01:00:00Z,Week3,Day2,1,0,1479,1570,503,39,0,9,0,3600,0,0.410833333333333,0.436111111111111,0.139722222222222,0.0108333333333333,0,0.0025,0,976.7,15.5,18.1,14.8,14.8,63,82,0.4,4.3,0
Cho,2023-02-08T02:00:00Z,Week3,Day2,2,0,3278,194,103,19,1,4,1,3600,0,0.910555555555556,0.0538888888888889,0.0286111111111111,0.00527777777777778,0.000277777777777778,0.00111111111111111,0.000277777777777778,977,13.1,17.7,12.5,12.5,65,83,0,3.2,0
Cho,2023-02-08T03:00:00Z,Week3,Day2,3,0,0,3584,11,5,0,0,0,3600,0,0,0.995555555555556,0.00305555555555556,0.00138888888888889,0,0,0,977.3,11.6,17.4,11.1,11.1,66,86,0,2.5,0
Cho,2023-02-08T04:00:00Z,Week3,Day2,4,4,53,2984,309,221,1,27,1,3600,0.00111111111111111,0.0147222222222222,0.828888888888889,0.0858333333333333,0.0613888888888889,0.000277777777777778,0.0075,0.000277777777777778,977.4,10.9,17.8,10.6,10.6,68,84,0,2.6,0
Cho,2023-02-08T05:00:00Z,Week3,Day2,5,0,6,3411,165,18,0,0,0,3600,0,0.00166666666666667,0.9475,0.0458333333333333,0.005,0,0,0,977.6,10.6,17.5,10.2,10.2,71,86,0,2.7,0
Cho,2023-02-08T06:00:00Z,Week3,Day2,6,5,78,2959,346,184,7,21,0,3600,0.00138888888888889,0.0216666666666667,0.821944444444445,0.0961111111111111,0.0511111111111111,0.00194444444444444,0.00583333333333333,0,977.6,10.8,17.7,10.7,10.7,78,85,0,3.3,0
Cho,2023-02-08T07:00:00Z,Week3,Day2,7,84,132,2336,674,311,1,43,19,3600,0.0233333333333333,0.0366666666666667,0.648888888888889,0.187222222222222,0.0863888888888889,0.000277777777777778,0.0119444444444444,0.00527777777777778,978.2,14.1,18,13.6,13.6,69,86,0,3.4,0
Cho,2023-02-08T08:00:00Z,Week3,Day2,8,161,41,2160,779,359,29,34,37,3600,0.0447222222222222,0.0113888888888889,0.6,0.216388888888889,0.0997222222222222,0.00805555555555556,0.00944444444444444,0.0102777777777778,978.2,18.8,19.1,18.1,18.1,53,85,0.4,4.5,0.1
Cho,2023-02-07T09:00:00Z,Week3,Day2,9,158,519,1706,546,585,3,67,16,3600,0.0438888888888889,0.144166666666667,0.473888888888889,0.151666666666667,0.1625,0.000833333333333333,0.0186111111111111,0.00444444444444444,980.8,21.8,20.5,21.2,21.2,53,75,0.4,2.9,0
Cho,2023-02-07T10:00:00Z,Week3,Day2,10,7,198,2867,236,243,3,39,7,3600,0.00194444444444444,0.055,0.796388888888889,0.0655555555555556,0.0675,0.000833333333333333,0.0108333333333333,0.00194444444444444,980.6,24.9,21.6,24.5,24.5,44,71,0.9,3.9,0
Cho,2023-02-07T11:00:00Z,Week3,Day2,11,75,407,1859,461,540,4,250,4,3600,0.0208333333333333,0.113055555555556,0.516388888888889,0.128055555555556,0.15,0.00111111111111111,0.0694444444444445,0.00111111111111111,980.2,26,22.3,25.4,25.4,41,67,1.8,5.3,0
Cho,2023-02-07T12:00:00Z,Week3,Day2,12,65,48,2487,672,251,4,63,10,3600,0.0180555555555556,0.0133333333333333,0.690833333333333,0.186666666666667,0.0697222222222222,0.00111111111111111,0.0175,0.00277777777777778,979.8,26.8,22.7,26.4,26.4,43,66,1.8,7,0
Cho,2023-02-07T13:00:00Z,Week3,Day2,13,35,1762,845,537,304,0,116,1,3600,0.00972222222222222,0.489444444444445,0.234722222222222,0.149166666666667,0.0844444444444445,0,0.0322222222222222,0.000277777777777778,979.1,26.2,22.3,25.5,25.5,40,66,3.1,8.1,0
Cho,2023-02-07T14:00:00Z,Week3,Day2,14,48,787,2136,406,185,0,33,5,3600,0.0133333333333333,0.218611111111111,0.593333333333333,0.112777777777778,0.0513888888888889,0,0.00916666666666667,0.00138888888888889,978.6,25.8,22.1,25.1,25.1,40,65,3.1,8.2,0
Cho,2023-02-07T15:00:00Z,Week3,Day2,15,133,316,1860,673,382,12,205,19,3600,0.0369444444444444,0.0877777777777778,0.516666666666667,0.186944444444444,0.106111111111111,0.00333333333333333,0.0569444444444445,0.00527777777777778,978.1,24.9,21.5,24.4,23.6,42,64,4,8.2,0
Cho,2023-02-07T16:00:00Z,Week3,Day2,16,4,1837,1593,91,64,2,9,0,3600,0.00111111111111111,0.510277777777778,0.4425,0.0252777777777778,0.0177777777777778,0.000555555555555556,0.0025,0,977.5,24.8,21.4,24.3,24.3,42,65,2.7,7.4,0
Cho,2023-02-07T17:00:00Z,Week3,Day2,17,31,183,2790,363,180,4,46,3,3600,0.00861111111111111,0.0508333333333333,0.775,0.100833333333333,0.05,0.00111111111111111,0.0127777777777778,0.000833333333333333,977.6,23.6,20.2,23.1,23.1,44,69,2.7,6.3,0
Cho,2023-02-07T18:00:00Z,Week3,Day2,18,0,2278,930,236,154,0,2,0,3600,0,0.632777777777778,0.258333333333333,0.0655555555555556,0.0427777777777778,0,0.000555555555555556,0,977.3,22.8,19.7,22.1,22.1,42,73,2.2,5.8,0
Cho,2023-02-07T19:00:00Z,Week3,Day2,19,0,3022,490,30,56,0,2,0,3600,0,0.839444444444444,0.136111111111111,0.00833333333333333,0.0155555555555556,0,0.000555555555555556,0,977.1,20.8,19.1,20,20,51,75,1.8,6.1,0
Cho,2023-02-07T20:00:00Z,Week3,Day2,20,1,3239,64,159,132,0,5,0,3600,0.000277777777777778,0.899722222222222,0.0177777777777778,0.0441666666666667,0.0366666666666667,0,0.00138888888888889,0,977.4,17.9,18.7,17.2,17.2,55,76,3.1,6.1,0
Cho,2023-02-07T21:00:00Z,Week3,Day2,21,134,21,2209,752,271,10,192,11,3600,0.0372222222222222,0.00583333333333333,0.613611111111111,0.208888888888889,0.0752777777777778,0.00277777777777778,0.0533333333333333,0.00305555555555556,977.3,17.7,18.6,16.9,16.5,56,78,3.6,6.7,0
Cho,2023-02-07T22:00:00Z,Week3,Day2,22,951,137,1762,479,202,13,50,6,3600,0.264166666666667,0.0380555555555556,0.489444444444445,0.133055555555556,0.0561111111111111,0.00361111111111111,0.0138888888888889,0.00166666666666667,977,17.3,18.6,16.5,16,56,80,3.6,5.9,0
Cho,2023-02-07T23:00:00Z,Week3,Day2,23,67,25,2835,497,160,4,6,6,3600,0.0186111111111111,0.00694444444444444,0.7875,0.138055555555556,0.0444444444444444,0.00111111111111111,0.00166666666666667,0.00166666666666667,976.5,17,18.4,16.3,16.3,60,82,2.2,4.5,0
Cho,2023-02-09T00:00:00Z,Week3,Day3,0,1,1141,2002,388,31,15,20,2,3600,0.000277777777777778,0.316944444444444,0.556111111111111,0.107777777777778,0.00861111111111111,0.00416666666666667,0.00555555555555556,0.000555555555555556,978.8,14.7,15.7,14,14,63,78,0,3.5,0
Cho,2023-02-09T01:00:00Z,Week3,Day3,1,242,289,1707,682,496,4,141,39,3600,0.0672222222222222,0.0802777777777778,0.474166666666667,0.189444444444444,0.137777777777778,0.00111111111111111,0.0391666666666667,0.0108333333333333,978.7,13.9,15.8,13.3,13.3,65,76,0,4,0
Cho,2023-02-09T02:00:00Z,Week3,Day3,2,47,25,3056,361,94,0,16,1,3600,0.0130555555555556,0.00694444444444444,0.848888888888889,0.100277777777778,0.0261111111111111,0,0.00444444444444444,0.000277777777777778,978.6,13.6,15.5,13,13,65,76,0,3.9,0
Cho,2023-02-09T03:00:00Z,Week3,Day3,3,1,1086,2434,57,13,0,9,0,3600,0.000277777777777778,0.301666666666667,0.676111111111111,0.0158333333333333,0.00361111111111111,0,0.0025,0,978.8,13.2,14.8,12.3,12.3,57,76,0.9,3,0
Cho,2023-02-09T04:00:00Z,Week3,Day3,4,0,156,3035,310,92,3,2,2,3600,0,0.0433333333333333,0.843055555555556,0.0861111111111111,0.0255555555555556,0.000833333333333333,0.000555555555555556,0.000555555555555556,979.2,12.8,14.7,12.1,12.1,61,76,0.4,2.9,0
Cho,2023-02-09T05:00:00Z,Week3,Day3,5,0,64,3350,127,46,3,10,0,3600,0,0.0177777777777778,0.930555555555556,0.0352777777777778,0.0127777777777778,0.000833333333333333,0.00277777777777778,0,979.9,11.4,15.1,10.9,10.9,62,73,0.4,3.1,0
Cho,2023-02-09T06:00:00Z,Week3,Day3,6,1,490,2843,190,62,3,10,1,3600,0.000277777777777778,0.136111111111111,0.789722222222222,0.0527777777777778,0.0172222222222222,0.000833333333333333,0.00277777777777778,0.000277777777777778,980.8,10.2,15.2,9.9,9.9,65,75,0,0.4,0
Cho,2023-02-09T07:00:00Z,Week3,Day3,7,20,539,2475,327,224,1,12,2,3600,0.00555555555555556,0.149722222222222,0.6875,0.0908333333333333,0.0622222222222222,0.000277777777777778,0.00333333333333333,0.000555555555555556,981.6,10.9,16.8,10.4,10.4,62,69,0,1.9,0
Cho,2023-02-09T08:00:00Z,Week3,Day3,8,252,241,1167,667,721,0,534,18,3600,0.07,0.0669444444444445,0.324166666666667,0.185277777777778,0.200277777777778,0,0.148333333333333,0.005,982.7,15.9,18.6,15,15,56,64,0.4,2.3,0
Cho,2023-02-08T09:00:00Z,Week3,Day3,9,210,112,2302,606,321,5,17,27,3600,0.0583333333333333,0.0311111111111111,0.639444444444445,0.168333333333333,0.0891666666666667,0.00138888888888889,0.00472222222222222,0.0075,978.3,23,20,22.5,22.5,44,81,1.3,5.5,0.1
Cho,2023-02-08T10:00:00Z,Week3,Day3,10,83,51,2365,542,462,3,87,7,3600,0.0230555555555556,0.0141666666666667,0.656944444444445,0.150555555555556,0.128333333333333,0.000833333333333333,0.0241666666666667,0.00194444444444444,978.3,23.4,21.3,22.7,22.7,37,73,1.8,7.1,0
